agreement,tariffCode,type,thresholdPercent,requiredProcess,preferentialRatePercent,preferentialRateUnit,sourceUrl,sourceVersion,validFrom,validTo
T-MEC,8529.90.15,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8529.90.15,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8529.90.16,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8529.90.16,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8529.90.18,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8529.90.18,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8529.90.19,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8529.90.19,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8529.90.20,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8529.90.20,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8529.90.21,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8529.90.21,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8529.90.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8529.90.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8530.10.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8530.10.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8530.80.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8530.80.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8530.80.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8530.80.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8530.90.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8530.90.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8531.10.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8531.10.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8531.10.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8531.10.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8531.10.03,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8531.10.03,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8531.10.04,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8531.10.04,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8531.10.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8531.10.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8531.20.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8531.20.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8531.80.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8531.80.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8531.80.03,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8531.80.03,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8531.80.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8531.80.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8531.90.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8531.90.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8531.90.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8531.90.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8532.10.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8532.10.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8532.10.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8532.10.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8532.21.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8532.21.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8532.22.04,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8532.22.04,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8532.23.06,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8532.23.06,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8532.24.04,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8532.24.04,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8532.25.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8532.25.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8532.25.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8532.25.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8532.29.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8532.29.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8532.30.05,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8532.30.05,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8532.90.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8532.90.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8533.10.03,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8533.10.03,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8533.21.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8533.21.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8533.29.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8533.29.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8533.31.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8533.31.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8533.39.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8533.39.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8533.40.91,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8533.40.91,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8533.90.03,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8533.90.03,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8534.00.04,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8534.00.04,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8535.10.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8535.10.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8535.10.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8535.10.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8535.10.03,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8535.10.03,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8535.10.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
